project_id,target_label,predicted_label,confidence,judge_conflict,retrieval_judgment,rubric_judgment,final_reason
146980,Mid,Mid,0.777,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
9247,Mid,Mid,0.7622,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 60%, High 20%입니다."
93193,Low,Mid,0.6183,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 개념검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
33336,Mid,Mid,0.8157,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 유사환경실증점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
9559,Mid,Mid,0.8021,False,Mid,Mid,"최종 판정은 Mid입니다. 유사환경실증점수, 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
145972,Mid,Mid,0.5754,True,Low,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다."
9500,Mid,Mid,0.7895,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
14777,Mid,Mid,0.454,True,Low,Mid,"최종 판정은 Mid입니다. 시제품점수, 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 40%, High 20%입니다."
12856,High,Mid,0.5251,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 40%, High 40%입니다."
113284,Mid,Mid,0.6864,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
18406,Mid,Mid,0.7455,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 시제품점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 80%, High 20%입니다."
10536,Low,Low,0.6896,True,Mid,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 20%, Mid 60%, High 20%입니다. 모델 신뢰도는 0.69입니다."
89756,Mid,Mid,0.819,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
94971,Mid,Mid,0.6854,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 원리검증점수, 개념검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
9408,Mid,Mid,0.66,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 시제품점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
113047,Mid,Mid,0.8364,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 개념검증점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 60%, High 20%입니다."
89909,High,Mid,0.7998,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
146312,Mid,Low,0.6641,True,Low,High,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다. 모델 신뢰도는 0.66입니다."
93102,Mid,Mid,0.8524,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 실제환경검증점수, 상용화점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 60%, High 40%입니다."
125559,Mid,Mid,0.6738,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 개념검증점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
14683,Mid,Low,0.6526,True,Low,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 80%, Mid 20%, High 0%입니다. 모델 신뢰도는 0.65입니다."
23273,Mid,Mid,0.8059,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 60%, High 20%입니다."
89612,Mid,Mid,0.7392,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
18312,Mid,Low,0.4795,True,High,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 40%, Mid 0%, High 60%입니다. 모델 신뢰도는 0.48입니다."
93657,Low,Mid,0.7447,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 개념검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 80%, High 20%입니다."
8527,Low,Mid,0.7927,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
125564,High,Mid,0.7263,False,Mid,Mid,"최종 판정은 Mid입니다. 시제품점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 80%, High 20%입니다."
91501,Low,Low,0.7536,True,Mid,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다. 모델 신뢰도는 0.75입니다."
9713,Mid,Mid,0.652,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
116366,Mid,Mid,0.885,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
17828,Mid,Mid,0.7553,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
33270,Mid,Mid,0.7329,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 개념검증점수, 유사환경실증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
157202,Low,Mid,0.6288,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
12176,Mid,Mid,0.5876,False,Mid,Mid,"최종 판정은 Mid입니다. 실제환경검증점수, 상용화점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 60%, High 40%입니다."
91553,Low,Low,0.7153,True,Mid,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다. 모델 신뢰도는 0.72입니다."
113260,Mid,Mid,0.7855,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 시제품점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 60%, High 20%입니다."
106034,Low,Low,0.854,True,Low,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다. 모델 신뢰도는 0.85입니다."
116087,High,Mid,0.5364,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 시제품점수, 유사환경실증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 60%, High 20%입니다."
146023,Low,Low,0.6072,True,Mid,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 20%, Mid 40%, High 40%입니다. 모델 신뢰도는 0.61입니다."
158347,Mid,Mid,0.7491,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 시제품점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
9109,Mid,Mid,0.7727,False,Mid,Mid,"최종 판정은 Mid입니다. 유사환경실증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
9552,Mid,Mid,0.8273,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
4373,Low,Low,0.861,True,Low,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다. 모델 신뢰도는 0.86입니다."
18152,Mid,Mid,0.7333,True,Mid,High,"최종 판정은 Mid입니다. 상용화점수, 유사환경실증점수, 실험실검증점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 80%, High 20%입니다."
93495,Mid,Mid,0.4914,True,Low,Mid,"최종 판정은 Mid입니다. 개념검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 100%, Mid 0%, High 0%입니다."
117181,Mid,Mid,0.8117,True,Mid,High,"최종 판정은 Mid입니다. 유사환경실증점수, 실험실검증점수, 개념검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 80%, High 20%입니다."
117421,Mid,Mid,0.7986,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
102050,Mid,Mid,0.7081,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
146109,Low,Low,0.5904,True,High,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 20%, Mid 20%, High 60%입니다. 모델 신뢰도는 0.59입니다."
146294,Low,Low,0.6888,True,Mid,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다. 모델 신뢰도는 0.69입니다."
12299,Low,Low,0.6742,True,Low,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다. 모델 신뢰도는 0.67입니다."
102750,Mid,Mid,0.845,False,Mid,Mid,"최종 판정은 Mid입니다. 실제환경검증점수, 상용화점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
18218,Low,Mid,0.8401,False,Mid,Mid,"최종 판정은 Mid입니다. 시제품점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
94854,Low,Mid,0.5308,True,Low,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다."
95626,Low,Mid,0.6066,True,Low,Mid,"최종 판정은 Mid입니다. 개념검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 80%, Mid 20%, High 0%입니다."
13649,Mid,Mid,0.6702,True,Low,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 80%, Mid 20%, High 0%입니다."
158332,Mid,Mid,0.7769,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 개념검증점수, 시제품점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
11545,Low,Low,0.8735,True,Low,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 80%, Mid 20%, High 0%입니다. 모델 신뢰도는 0.87입니다."
8861,Mid,Mid,0.6622,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 시제품점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 80%, High 20%입니다."
9882,Mid,Mid,0.7651,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 시제품점수, 실제환경검증점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
95715,Mid,Mid,0.7396,False,Mid,Mid,"최종 판정은 Mid입니다. 실제환경검증점수, 상용화점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
94836,Mid,Mid,0.5797,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 개념검증점수, 시제품점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
